Loss,Recall
0.6342344375757071,0.705
0.6116308524058416,0.705
0.6042997149320749,0.705
0.5999585894437937,0.705
0.5978524134709284,0.705
0.5845063970639155,0.705
0.5878105071874765,0.7
0.570175629395705,0.705
0.5764770782910861,0.7075
0.564166628397428,0.705
0.5515037362392132,0.695
0.5478262465733749,0.7075
0.530288964509964,0.69
0.5215357885910914,0.7
0.5052180679944845,0.71
0.49839030550076413,0.6975
0.4857300634567554,0.7375
0.4639439857923068,0.7
0.4465025938474215,0.7225
0.4318370039646442,0.7775
0.4203264117240906,0.7925
0.40786507496467006,0.755
0.410171423967068,0.745
0.3952387640109429,0.785
0.37917691469192505,0.805
0.36728554047071016,0.8125
0.3592794445844797,0.83
0.35383350344804615,0.795
0.345126232275596,0.7775
0.3536736002335182,0.7875
0.33595576194616467,0.82
0.33923239891345686,0.8
0.314679748736895,0.81
0.3094520614697383,0.8425
0.2938530651422647,0.845
0.30606832756445956,0.86
0.2988258875333346,0.815
0.2914928381259625,0.83
0.26844797340723187,0.82
0.27396237277067625,0.855
0.29163484963086933,0.865
0.27528223166098964,0.86
0.27581135584757877,0.845
0.28010407319435704,0.84
0.2627296207042841,0.84
0.2543353083041998,0.8325
0.2679265852157886,0.845
0.2693604597678551,0.8525
0.2542447562401111,0.85
0.25731433698764217,0.87
0.24393616272852972,0.845
0.24881447622409233,0.8575
0.24499468161509588,0.865
0.25012348133784074,0.855
0.24810529672182524,0.875
0.22974076293981993,0.8575
0.23220829321787909,0.8575
0.22400623903824732,0.8575
0.2298069275342501,0.8625
0.23366609788857973,0.85
0.2328387716641793,0.86
0.21061246784833762,0.8725
0.2134075818153528,0.8725
0.21722951187537268,0.89
0.21175325719209817,0.8775
0.22177782769386584,0.8675
0.2087609561590048,0.865
0.20658234793406266,0.8725
0.19922861284934557,0.8725
0.19999693792599899,0.8725
0.19648826122283936,0.8725
0.18748738444768465,0.8925
0.19023857093774355,0.8725
0.20850238662499648,0.89
0.2002571041767414,0.8725
0.18706674988453204,0.8825
0.1866345302416728,0.88
0.182950863471398,0.8875
0.18254648206325677,0.8775
0.18559814874942487,0.8675
0.18799275962206033,0.86
0.18744828265446883,0.885
0.17345105455471918,0.885
0.19060584043080991,0.8925
0.1877712607383728,0.895
0.16898074173010313,0.865
0.16643028190502754,0.8775
0.17738049420026633,0.87
0.18042572874289292,0.855
0.16492202763374036,0.8725
0.1718635341295829,0.8775
0.1699404659179541,0.8775
0.173238788659756,0.8825
0.15148947158685097,0.89
0.1583483792268313,0.875
0.15366939226022133,0.875
0.16445273275558764,0.8975
0.16414714547304007,0.905
0.16189760313584253,0.895
0.15395271147672945,0.875
