Loss,Recall
0.6297619021855868,0.705
0.6053186838443463,0.705
0.6068731729800885,0.705
0.6027120581040015,0.705
0.6135606261400076,0.705
0.6031812933775095,0.705
0.6004258210842426,0.705
0.6047482398840097,0.705
0.6070009515835688,0.705
0.6039509314757127,0.705
0.604005176287431,0.705
0.6009564353869512,0.705
0.6004432990000799,0.705
0.59503756578152,0.705
0.5869636810742892,0.705
0.5825178623199463,0.705
0.5683807868223923,0.705
0.5561200563724225,0.705
0.5507283119054941,0.705
0.5356647441020379,0.705
0.5179046025642982,0.705
0.5061148611398844,0.7025
0.4993749283827268,0.7
0.47599061865072984,0.705
0.46198864166553205,0.705
0.4569610242660229,0.71
0.4497465491294861,0.7125
0.44961747985619765,0.71
0.43462435328043425,0.755
0.43370428452124965,0.74
0.42458359324015105,0.7075
0.4109348494272966,0.7075
0.40329821980916536,0.805
0.40069451240392834,0.7725
0.3903747246815608,0.785
0.3702783217796913,0.845
0.37926556513859677,0.7625
0.3600133817929488,0.7975
0.36522269478211034,0.805
0.35755465351618254,0.8225
0.3542699309495779,0.845
0.340340433212427,0.8325
0.3451148592508756,0.845
0.3445873512671544,0.8275
0.34195536833543044,0.845
0.330238388134883,0.81
0.33148380426260143,0.855
0.31399210141255307,0.8525
0.3175315192112556,0.8675
0.3021296239816226,0.87
0.3096732267966637,0.855
0.31461246197040266,0.865
0.31932901648374706,0.8225
0.3022410479875711,0.8775
0.288791013451723,0.8725
0.3108756427581494,0.86
0.29598467625104463,0.865
0.29267328060590303,0.895
0.2774332750302095,0.88
0.27957848746042985,0.885
0.27406549568359667,0.8825
0.2761500065143292,0.88
0.2697405024216725,0.8675
0.2541693219771752,0.8925
0.2788017804806049,0.8825
0.2640918023311175,0.85
0.2621962233231618,0.885
0.2624832196877553,0.8875
0.2676559973221559,0.905
0.2544272324213615,0.8925
0.25715283247140736,0.8475
0.24937493755267218,0.89
0.25429528378523314,0.8875
0.25220786608182466,0.875
0.25502296594473034,0.8525
0.24296170816971704,0.8725
0.24635226451433623,0.89
0.23905212260209596,0.8925
0.24642562980835253,0.9125
0.23751924817378706,0.9
0.2269434928894043,0.91
0.22959972230287698,0.89
0.2281886270413032,0.8825
0.24114574491977692,0.895
0.2341957986354828,0.89
0.22821583312291366,0.8925
0.23613390555748573,0.9
0.23480218992783472,0.89
0.23121812022649324,0.8875
0.23353097072014442,0.89
0.222721401315469,0.895
0.2223167877930861,0.87
0.23033079848839685,0.8975
0.21393749920221475,0.895
0.21791842923714563,0.8875
0.21147350737681755,0.8975
0.21227860679993263,0.905
0.22315138922287867,0.8925
0.22004456588855156,0.9
0.22684369064294374,0.88
